E07000040,East Devon,LAD,79,females,722,725.351,764.11,750.548,799.858,803.245,818.381,804.813,785.809,817.315,925.554,988.005,"1,009.412","1,034.726","1,264.708","1,182.767","1,087.575","1,012.868",974.296,985.123,"1,026.801","1,011.651",992.438,994.637,"1,045.61","1,089.082"
E07000040,East Devon,LAD,80,females,688,701.998,707.28,746.686,733.902,781.97,785.707,801.155,788.286,769.753,801.738,907.766,969.286,990.486,"1,015.377","1,242.318","1,161.801","1,069.026",996.578,958.993,969.454,"1,010.304",996.106,977.403,980.109,"1,030.367"
E07000040,East Devon,LAD,81,females,766,660.971,675.95,682.658,721.673,710.229,756.262,760.725,776.381,764.315,746.486,778.657,881.659,941.774,962.567,986.938,"1,208.958","1,130.62","1,041.068",971.542,935.324,945.386,985.113,972.03,954.046,957.321
E07000040,East Devon,LAD,82,females,710,734.975,638.12,651.757,658.218,695.646,686.729,731.23,735.98,751.589,740.211,723.317,755.67,855.574,914.213,934.658,958.417,"1,175.629","1,099.36","1,013.009",946.38,911.496,921.125,959.698,947.744,930.45
E07000040,East Devon,LAD,83,females,648,682.61,708.503,616.501,631.131,636.978,674.486,666.671,709.903,715.412,731.028,720.445,704.171,736.99,834.326,891.795,912.044,935.326,"1,148.803","1,074.273",990.762,926.765,893.091,902.373,940.025,929.196
E07000040,East Devon,LAD,84,females,609,612.165,647.603,673.391,589.24,603.313,609.601,646.047,639.871,681.618,687.675,703.281,693.573,678.284,711.178,805.036,860.857,880.676,903.366,"1,111.056","1,039.101",959.283,898.568,866.466,875.382,911.824
E07000040,East Devon,LAD,85,females,573,572.724,578.839,613.268,636.963,560.142,574.987,581.73,616.801,612.018,652.444,659.181,674.78,665.885,651.594,684.519,775.016,828.985,848.577,870.773,"1,072.713","1,003.388",927.262,869.817,839.287,848.027
E07000040,East Devon,LAD,86,females,517,532.546,535.025,543.173,577.12,597.94,529.901,544.154,551.687,585.256,581.916,620.948,628.151,643.712,635.653,622.504,655.208,742.006,793.898,813.251,834.758,"1,030.347",963.878,891.693,837.745,808.926
E07000040,East Devon,LAD,87,females,513,477.239,496.074,498.807,507.024,540.638,560.439,499.975,513.652,521.696,553.885,552.041,589.48,597.083,612.589,605.402,593.342,625.807,708.771,758.556,777.544,798.397,987.201,923.686,855.542,805.126
E07000040,East Devon,LAD,88,females,468,457.327,428.766,446.515,451.741,461.316,492.269,510.667,458.893,472.199,480.678,510.737,510.419,545.62,553.564,568.7,562.534,551.789,583.374,661,707.713,725.994,745.851,924.2,864.932,802.145
E07000040,East Devon,LAD,89,females,429,421.496,416.927,391.871,408.348,413.144,424.178,454.4,471.392,426.44,439.097,448.158,476.646,477.526,510.98,519.231,534.172,528.791,519.129,550.093,623.542,667.874,685.74,704.731,875.29,819.26
E07000040,East Devon,LAD,90 and over,females,1725,"1,756.78","1,809.035","1,859.641","1,885.598","1,921.388","1,961.544","2,012.379","2,089.379","2,175.915","2,219.542","2,275.522","2,339.151","2,426.496","2,510.882","2,620.679","2,730.957","2,846.772","2,948.355","3,031.386","3,136.581","3,300.296","3,490.306","3,678.594","3,865.811","4,195.211"
E07000040,East Devon,LAD,All ages,females,69668,"69,774.6","69,982.331","70,233.196","70,528.842","70,849.645","71,206.392","71,583.141","71,985.381","72,408.869","72,850.464","73,294.887","73,731.925","74,153.52","74,569.48","74,973.003","75,361.109","75,732.883","76,089.758","76,430.363","76,758.884","77,072.703","77,371.594","77,654.7","77,929.132","78,197.127"
E07000041,Exeter,LAD,0,females,724,700.195,706.261,702.077,702.807,703.152,699.55,697.327,693.755,690.315,686.907,683.362,680.315,677.669,675.735,673.784,672.298,671.128,670.259,669.749,669.97,670.901,672.575,675.095,678.651,683.158
E07000041,Exeter,LAD,1,females,665,703.785,681.417,687.353,684.433,684.764,685.227,681.673,679.667,676.374,673.137,669.938,666.611,663.727,661.198,659.318,657.423,655.967,654.822,653.979,653.496,653.72,654.637,656.285,658.758,662.232
E07000041,Exeter,LAD,2,females,662,655.36,691.58,670.227,676.933,673.898,674.393,674.517,671.238,669.397,666.302,663.222,660.181,657.017,654.247,651.796,649.943,648.08,646.635,645.498,644.666,644.198,644.423,645.329,646.962,649.408
E07000041,Exeter,LAD,3,females,680,653.234,647.579,681.706,661.717,668.04,665.434,665.701,665.864,662.802,661.091,658.155,655.199,652.282,649.246,646.566,644.176,642.346,640.507,639.071,637.941,637.118,636.664,636.89,637.789,639.413
E07000041,Exeter,LAD,4,females,681,668.913,644.658,639.733,672.676,653.016,659.422,656.833,657.134,657.334,654.458,652.862,650.064,647.215,644.409,641.483,638.885,636.551,634.744,632.93,631.507,630.386,629.573,629.133,629.36,630.253
E07000041,Exeter,LAD,5,females,581,669.763,658.109,635.877,631.851,663.094,644.153,650.348,647.982,648.301,648.522,645.796,644.284,641.596,638.839,636.122,633.292,630.763,628.481,626.698,624.911,623.506,622.398,621.598,621.175,621.405
E07000041,Exeter,LAD,6,females,608,580.981,666.808,655.485,635.282,631.432,661.702,642.927,649.133,646.94,647.28,647.517,644.892,643.44,640.823,638.118,635.455,632.679,630.188,627.929,626.151,624.371,622.966,621.859,621.064,620.647
E07000041,Exeter,LAD,7,females,538,598.768,573.543,655.659,645.2,626.347,623.052,651.823,633.639,639.779,637.768,638.122,638.373,635.873,634.493,631.972,629.351,626.768,624.077,621.652,619.441,617.689,615.939,614.551,613.459,612.677
E07000041,Exeter,LAD,8,females,517,536.471,595.73,571.9,651.724,641.349,623.906,620.903,648.763,630.928,637.075,635.217,635.592,635.858,633.451,632.124,629.668,627.096,624.561,621.92,619.527,617.338,615.591,613.847,612.46,611.37
E07000041,Exeter,LAD,9,females,470,514.6,533.93,591.557,569.43,646.393,636.366,620.072,617.478,644.413,626.949,633.082,631.368,631.759,632.039,629.723,628.448,626.06,623.54,621.057,618.471,616.118,613.955,612.218,610.487,609.106
E07000041,Exeter,LAD,10,females,498,466.035,509.095,528.187,584.237,563.159,637.341,627.496,612.47,610.226,636.17,619.171,625.241,623.666,624.06,624.347,622.127,620.904,618.59,616.134,613.713,611.192,608.889,606.766,605.048,603.339
E07000041,Exeter,LAD,11,females,500,495.38,464.876,506.717,525.994,580.465,560.489,632.277,622.706,608.781,606.867,632.027,615.356,621.408,619.953,620.355,620.648,618.506,617.326,615.067,612.655,610.279,607.804,605.533,603.432,601.724
E07000041,Exeter,LAD,12,females,524,501.906,496.894,467.611,508.891,527.978,581.516,562.294,632.394,623.002,610.071,608.462,633.046,616.564,622.642,621.297,621.708,622.012,619.93,618.785,616.564,614.178,611.828,609.382,607.127,605.033
